asset_type,symbol,exchange,country_code,currency,name,price,change,change_percent,volume,market_cap,data_status,day_high,day_low,open,previous_close,generated_at_utc
EQUITY,TRP,TSX,CA,CAD,TRP,658.48789228,6.8581921,1.0415,284571392.95,167709941857566.47,SYNTHETIC_MOCK_DATA,676.57240325,634.07978855,651.62970018,651.62970018,2026-09-17T12:53:49.330590+00:00
EQUITY,BCE,TSX,CA,CAD,BCE,506.53868557,-15.15025836,-2.9909,234475595.53,13186977043037.3,SYNTHETIC_MOCK_DATA,516.8414049,483.57816934,521.68894393,521.68894393,2026-09-17T12:53:49.330605+00:00
EQUITY,CM,TSX,CA,CAD,CM,10.27871423,0.26771154,2.6045,1369834.04,309670863329.48,SYNTHETIC_MOCK_DATA,10.57139505,10.01636499,10.01100269,10.01100269,2026-09-17T12:53:49.330619+00:00
EQUITY,ABX,TSX,CA,CAD,ABX,249.69699676,11.79125763,4.7222,87926897.92,25610318240743.97,SYNTHETIC_MOCK_DATA,261.38842493,235.82457048,237.90573914,237.90573914,2026-09-17T12:53:49.330635+00:00
EQUITY,WCN,TSX,CA,CAD,WCN,15.63375048,-0.49421091,-3.1612,179503582.74,4948163856749.94,SYNTHETIC_MOCK_DATA,16.06075067,15.37969359,16.12796139,16.12796139,2026-09-17T12:53:49.330651+00:00
EQUITY,ATD,TSX,CA,CAD,ATD,127.70040601,-6.50808009,-5.0964,67362005.27,35650561744784.52,SYNTHETIC_MOCK_DATA,130.20525543,123.24241866,134.2084861,134.2084861,2026-09-17T12:53:49.330666+00:00
EQUITY,MFC,TSX,CA,CAD,MFC,474.27651387,24.99320948,5.2698,163474373.21,146502736391814.44,SYNTHETIC_MOCK_DATA,484.60607936,449.50478333,449.28330439,449.28330439,2026-09-17T12:53:49.330682+00:00
EQUITY,SLF,TSX,CA,CAD,SLF,103.22493744,5.62373196,5.448,299636842.29,34871249277289.21,SYNTHETIC_MOCK_DATA,107.90966935,99.60948447,97.60120548,97.60120548,2026-09-17T12:53:49.330697+00:00
EQUITY,NTR,TSX,CA,CAD,NTR,603.82911758,-23.99300547,-3.9735,233116591.55,184436360547762.16,SYNTHETIC_MOCK_DATA,634.38778526,575.25985483,627.82212305,627.82212305,2026-09-17T12:53:49.330712+00:00
EQUITY,FTS,TSX,CA,CAD,FTS,155.62545305,9.1083335,5.8527,93221021.76,38292954917751.96,SYNTHETIC_MOCK_DATA,160.39594716,153.48450553,146.51711955,146.51711955,2026-09-17T12:53:49.330727+00:00
EQUITY,BHP,ASX,AU,AUD,BHP Group,18.18426195,1.01692198,5.5923,169832382.02,7182469382754.44,SYNTHETIC_MOCK_DATA,18.60837303,17.42878161,17.16733997,17.16733997,2026-09-17T12:53:49.330741+00:00
EQUITY,CBA,ASX,AU,AUD,Commonwealth Bank of Australia,15.38232868,0.25933512,1.6859,286171358.58,4602555602684.83,SYNTHETIC_MOCK_DATA,16.27922972,14.96774121,15.12299356,15.12299356,2026-09-17T12:53:49.330756+00:00
EQUITY,CSL,ASX,AU,AUD,CSL,2.7004126,-0.04205327,-1.5573,1644908.59,825377024503.45,SYNTHETIC_MOCK_DATA,2.81388965,2.67804942,2.74246587,2.74246587,2026-09-17T12:53:49.330771+00:00
EQUITY,NAB,ASX,AU,AUD,National Australia Bank,161.83707191,-5.60006224,-3.4603,296046310.04,49721859797427.87,SYNTHETIC_MOCK_DATA,168.12584449,160.1835258,167.43713414,167.43713414,2026-09-17T12:53:49.330786+00:00
EQUITY,WBC,ASX,AU,AUD,WBC,43.26525596,2.05833829,4.7575,258636040.56,15023315878027.58,SYNTHETIC_MOCK_DATA,45.65677112,42.71736853,41.20691767,41.20691767,2026-09-17T12:53:49.330801+00:00
EQUITY,ANZ,ASX,AU,AUD,ANZ,46.92558696,2.63785907,5.6214,32801779.86,5308829693309.62,SYNTHETIC_MOCK_DATA,47.3569016,45.87128067,44.28772789,44.28772789,2026-09-17T12:53:49.330816+00:00
EQUITY,WES,ASX,AU,AUD,Wesfarmers,36.34251436,-1.3290952,-3.6571,292896945.09,13353708822483.24,SYNTHETIC_MOCK_DATA,36.94960008,35.07952377,37.67160957,37.67160957,2026-09-17T12:53:49.330831+00:00
EQUITY,MQG,ASX,AU,AUD,MQG,12.89880779,0.3459936,2.6824,170295288.16,3428188481757.42,SYNTHETIC_MOCK_DATA,13.11516249,12.82152125,12.55281419,12.55281419,2026-09-17T12:53:49.330846+00:00
EQUITY,TLS,ASX,AU,AUD,Telstra,9.06380405,-0.51657806,-5.6994,48410492.86,2762049803967.95,SYNTHETIC_MOCK_DATA,9.38391518,8.64039083,9.58038211,9.58038211,2026-09-17T12:53:49.330861+00:00
EQUITY,WOW,ASX,AU,AUD,WOW,98.96467671,-0.61991076,-0.6264,93848438.54,27629111862368.96,SYNTHETIC_MOCK_DATA,101.65805768,95.92518375,99.58458747,99.58458747,2026-09-17T12:53:49.330876+00:00
EQUITY,FMG,ASX,AU,AUD,FMG,62.27641573,-1.28416125,-2.062,275307249.25,20408555787905.04,SYNTHETIC_MOCK_DATA,63.22036675,61.70357503,63.56057698,63.56057698,2026-09-17T12:53:49.330892+00:00
EQUITY,RIO,ASX,AU,AUD,Rio Tinto,10.58012874,0.53452763,5.0522,137472983.36,1674440287464.18,SYNTHETIC_MOCK_DATA,10.92365866,10.13027676,10.04560111,10.04560111,2026-09-17T12:53:49.330907+00:00
EQUITY,GMG,ASX,AU,AUD,GMG,4.72318293,0.00309747,0.0656,233708169.03,1815008527733.23,SYNTHETIC_MOCK_DATA,4.89844953,4.49780899,4.72008546,4.72008546,2026-09-17T12:53:49.330922+00:00
EQUITY,TCL,ASX,AU,AUD,TCL,52.23935073,1.89619299,3.6298,201486206.13,2843984761339.69,SYNTHETIC_MOCK_DATA,54.58735321,51.45138431,50.34315774,50.34315774,2026-09-17T12:53:49.330937+00:00
EQUITY,ALL,ASX,AU,AUD,ALL,5.78888916,-0.0403686,-0.6973,7684580.98,1419120703939.73,SYNTHETIC_MOCK_DATA,5.93976887,5.72509447,5.82925776,5.82925776,2026-09-17T12:53:49.330952+00:00
EQUITY,REA,ASX,AU,AUD,REA,96.85702232,3.06444096,3.1639,212032843.82,3497729843841.13,SYNTHETIC_MOCK_DATA,98.81921891,92.37661934,93.79258135,93.79258135,2026-09-17T12:53:49.330966+00:00
EQUITY,QBE,ASX,AU,AUD,QBE,4.67041873,0.21371503,4.5759,184039247.92,255869386702.98,SYNTHETIC_MOCK_DATA,4.75897957,4.57722845,4.4567037,4.4567037,2026-09-17T12:53:49.330981+00:00
EQUITY,COL,ASX,AU,AUD,COL,5.68489926,0.20646845,3.6319,205960030.43,1188396077726.31,SYNTHETIC_MOCK_DATA,5.81606542,5.38156204,5.47843081,5.47843081,2026-09-17T12:53:49.330996+00:00
EQUITY,WDS,ASX,AU,AUD,WDS,7.99303638,-0.21992457,-2.7515,247744161.49,2476919124058.33,SYNTHETIC_MOCK_DATA,8.03061718,7.88749045,8.21296095,8.21296095,2026-09-17T12:53:49.331011+00:00
EQUITY,STO,ASX,AU,AUD,STO,9.60264709,0.18713818,1.9488,220838711.56,1133667969095.36,SYNTHETIC_MOCK_DATA,10.08850719,9.25766299,9.41550892,9.41550892,2026-09-17T12:53:49.331026+00:00
EQUITY,005930,KRX,KR,KRW,Samsung Electronics,2423.28760153,-70.13954563,-2.8944,230787601.19,182150559973191.66,SYNTHETIC_MOCK_DATA,2447.28387712,2391.97222669,2493.42714715,2493.42714715,2026-09-17T12:53:49.331042+00:00
EQUITY,000660,KRX,KR,KRW,SK hynix,9153.92844853,507.96169594,5.5491,227673684.62,1245803059594293.0,SYNTHETIC_MOCK_DATA,9195.84607272,8675.27953821,8645.96675259,8645.96675259,2026-09-17T12:53:49.331059+00:00
EQUITY,373220,KRX,KR,KRW,373220,64973.10163885,3598.1335839,5.5379,244328873.72,2.5495839713784936e+16,SYNTHETIC_MOCK_DATA,68055.9094881,61960.48797146,61374.96805495,61374.96805495,2026-09-17T12:53:49.331075+00:00
EQUITY,005380,KRX,KR,KRW,005380,155756.10301018,-5238.43955347,-3.3632,7421373.24,1.961218070497814e+16,SYNTHETIC_MOCK_DATA,162858.49920398,149289.51773743,160994.54256365,160994.54256365,2026-09-17T12:53:49.331090+00:00
EQUITY,000270,KRX,KR,KRW,000270,6369.68177946,223.42550764,3.5076,291999516.24,828194611473205.5,SYNTHETIC_MOCK_DATA,6577.89608874,6299.85523891,6146.25627182,6146.25627182,2026-09-17T12:53:49.331121+00:00
EQUITY,035420,KRX,KR,KRW,035420,24840.96925651,938.84397287,3.7794,26521463.21,8414637943173813.0,SYNTHETIC_MOCK_DATA,25214.60924841,24160.80802437,23902.12528364,23902.12528364,2026-09-17T12:53:49.331138+00:00
EQUITY,035720,KRX,KR,KRW,035720,2382.2580877,-69.35836666,-2.9115,196018520.79,162123989957112.16,SYNTHETIC_MOCK_DATA,2482.06679655,2332.98607239,2451.61645436,2451.61645436,2026-09-17T12:53:49.331153+00:00
EQUITY,068270,KRX,KR,KRW,068270,18785.65696003,232.25932739,1.2364,281345096.85,197352285676565.2,SYNTHETIC_MOCK_DATA,19696.15982873,18319.90792652,18553.39763264,18553.39763264,2026-09-17T12:53:49.331169+00:00
EQUITY,105560,KRX,KR,KRW,105560,23814.2667836,1315.05071231,5.5221,226595852.8,8155393847646837.0,SYNTHETIC_MOCK_DATA,23919.85941437,23502.36799007,22499.21607128,22499.21607128,2026-09-17T12:53:49.331183+00:00
EQUITY,055550,KRX,KR,KRW,055550,76162.17654371,2261.04043383,2.9687,134243431.08,7476007200553259.0,SYNTHETIC_MOCK_DATA,77071.15532878,72924.89915904,73901.13610988,73901.13610988,2026-09-17T12:53:49.331198+00:00
EQUITY,051910,KRX,KR,KRW,051910,1312.63946231,-44.67098487,-3.4031,175197214.71,80695992171394.8,SYNTHETIC_MOCK_DATA,1379.76745975,1239.03061685,1357.31044718,1357.31044718,2026-09-17T12:53:49.331213+00:00
EQUITY,006400,KRX,KR,KRW,006400,135069.2543929,779.03104022,0.5768,42386058.44,3.338667094201596e+16,SYNTHETIC_MOCK_DATA,138661.81899616,130602.89838764,134290.22335268,134290.22335268,2026-09-17T12:53:49.331229+00:00
EQUITY,003670,KRX,KR,KRW,003670,27346.87897603,-1266.63573015,-4.6317,175314251.8,1730440398262440.5,SYNTHETIC_MOCK_DATA,28032.99143364,26597.01493095,28613.51470618,28613.51470618,2026-09-17T12:53:49.331245+00:00
EQUITY,028260,KRX,KR,KRW,028260,4131.83256059,-218.31149003,-5.2836,231996005.27,1516526651574204.0,SYNTHETIC_MOCK_DATA,4202.05693698,3944.23828243,4350.14405062,4350.14405062,2026-09-17T12:53:49.331259+00:00
EQUITY,012330,KRX,KR,KRW,012330,1639.52711451,-66.53644414,-4.0583,134143575.54,359300216358258.8,SYNTHETIC_MOCK_DATA,1661.44054629,1568.08241188,1706.06355864,1706.06355864,2026-09-17T12:53:49.331274+00:00
EQUITY,096770,KRX,KR,KRW,096770,146159.75409101,3420.20064157,2.34,194108147.07,3.2522896092449984e+16,SYNTHETIC_MOCK_DATA,149282.18684124,145071.09489273,142739.55344944,142739.55344944,2026-09-17T12:53:49.331290+00:00
EQUITY,034730,KRX,KR,KRW,034730,102768.85279155,-4749.4664693,-4.6215,289268301.69,1.0158345177071188e+16,SYNTHETIC_MOCK_DATA,107885.58332523,100205.97536996,107518.31926085,107518.31926085,2026-09-17T12:53:49.331305+00:00
EQUITY,066570,KRX,KR,KRW,066570,1806.30003891,-53.97861695,-2.9884,269905761.41,296969032982992.9,SYNTHETIC_MOCK_DATA,1826.06180792,1734.73072068,1860.27865586,1860.27865586,2026-09-17T12:53:49.331320+00:00
EQUITY,000810,KRX,KR,KRW,000810,76278.24265644,-1432.27998455,-1.8777,113417852.93,479385990942603.5,SYNTHETIC_MOCK_DATA,78835.85422066,75116.2872295,77710.52264099,77710.52264099,2026-09-17T12:53:49.331336+00:00
EQUITY,017670,KRX,KR,KRW,017670,3165.53012799,128.59216593,4.0623,253610564.68,828470815968560.2,SYNTHETIC_MOCK_DATA,3189.97790128,2989.04313561,3036.93796206,3036.93796206,2026-09-17T12:53:49.331352+00:00
EQUITY,VALE3,B3,BR,BRL,Vale,8.64123645,-0.00221642,-0.0256,116051197.53,2511910251344.53,SYNTHETIC_MOCK_DATA,9.07515743,8.1765972,8.64345287,8.64345287,2026-09-17T12:53:49.331368+00:00
EQUITY,PETR3,B3,BR,BRL,PETR3,23.80796244,-1.09078512,-4.5816,177327136.32,5689089046888.85,SYNTHETIC_MOCK_DATA,24.05292782,23.69721648,24.89874756,24.89874756,2026-09-17T12:53:49.331383+00:00
EQUITY,PETR4,B3,BR,BRL,Petrobras,30.86998262,0.24385366,0.7899,271265143.95,10479692738067.81,SYNTHETIC_MOCK_DATA,32.65400927,29.93456439,30.62612896,30.62612896,2026-09-17T12:53:49.331398+00:00
EQUITY,ITUB4,B3,BR,BRL,Itaú Unibanco,52.9482967,0.7852105,1.483,283498411.07,10268748646106.54,SYNTHETIC_MOCK_DATA,54.41573094,52.43619438,52.16308619,52.16308619,2026-09-17T12:53:49.331414+00:00
EQUITY,BBDC4,B3,BR,BRL,BBDC4,87.02859725,1.32523441,1.5228,223507477.24,14303913015395.07,SYNTHETIC_MOCK_DATA,90.41980348,81.91942139,85.70336284,85.70336284,2026-09-17T12:53:49.331429+00:00
EQUITY,ABEV3,B3,BR,BRL,ABEV3,117.31764329,-2.61657321,-2.2303,237298662.19,37907242160613.95,SYNTHETIC_MOCK_DATA,118.30701015,112.79982705,119.93421649,119.93421649,2026-09-17T12:53:49.331444+00:00
EQUITY,WEGE3,B3,BR,BRL,WEGE3,92.47847046,-2.00791171,-2.1712,250333105.71,11039678530813.86,SYNTHETIC_MOCK_DATA,94.01349235,91.37929224,94.48638216,94.48638216,2026-09-17T12:53:49.331459+00:00
EQUITY,BBAS3,B3,BR,BRL,Banco do Brasil,35.98414512,-0.80457814,-2.2359,119913676.19,2004074174835.49,SYNTHETIC_MOCK_DATA,36.1750346,33.85342151,36.78872325,36.78872325,2026-09-17T12:53:49.331473+00:00
EQUITY,ELET3,B3,BR,BRL,ELET3,125.12291914,4.44147146,3.5497,183768418.43,16259087259344.47,SYNTHETIC_MOCK_DATA,126.96115595,120.99573005,120.68144767,120.68144767,2026-09-17T12:53:49.331488+00:00
EQUITY,RENT3,B3,BR,BRL,RENT3,8.89702289,-0.22372055,-2.5146,205274687.31,2617869077828.28,SYNTHETIC_MOCK_DATA,9.37439028,8.65930759,9.12074344,9.12074344,2026-09-17T12:53:49.331502+00:00
EQUITY,SUZB3,B3,BR,BRL,SUZB3,5.28040367,0.30509568,5.7779,131777408.97,1016867373625.64,SYNTHETIC_MOCK_DATA,5.30997651,5.17547147,4.97530799,4.97530799,2026-09-17T12:53:49.331517+00:00
EQUITY,PRIO3,B3,BR,BRL,PRIO3,17.29612372,0.62725686,3.6266,282399393.77,3796011662867.92,SYNTHETIC_MOCK_DATA,17.41618427,17.19875124,16.66886686,16.66886686,2026-09-17T12:53:49.331532+00:00
EQUITY,LREN3,B3,BR,BRL,LREN3,3.23811692,-0.16331747,-5.0436,31190180.66,1084295004247.76,SYNTHETIC_MOCK_DATA,3.27500151,3.13374709,3.40143439,3.40143439,2026-09-17T12:53:49.331546+00:00
EQUITY,JBSS3,B3,BR,BRL,JBSS3,38.79235564,1.23072698,3.1726,135001559.03,6856043285241.59,SYNTHETIC_MOCK_DATA,40.22318003,37.98712127,37.56162866,37.56162866,2026-09-17T12:53:49.331561+00:00
EQUITY,GGBR4,B3,BR,BRL,GGBR4,32.83923414,1.81194386,5.5176,134483503.28,9194563787878.46,SYNTHETIC_MOCK_DATA,34.75461136,31.76172785,31.02729028,31.02729028,2026-09-17T12:53:49.331577+00:00
EQUITY,RAIL3,B3,BR,BRL,RAIL3,28.5022572,0.9861109,3.4598,239928197.38,31424117902.69,SYNTHETIC_MOCK_DATA,29.58747726,27.24214725,27.5161463,27.5161463,2026-09-17T12:53:49.331591+00:00
EQUITY,HAPV3,B3,BR,BRL,HAPV3,148.36846857,5.63948244,3.801,256200039.08,41522443730394.8,SYNTHETIC_MOCK_DATA,152.42512118,147.11546506,142.72898613,142.72898613,2026-09-17T12:53:49.331607+00:00
EQUITY,EQTL3,B3,BR,BRL,EQTL3,61.45439159,-1.84213225,-2.9976,233951401.19,19913541370815.36,SYNTHETIC_MOCK_DATA,63.90898203,60.32950001,63.29652384,63.29652384,2026-09-17T12:53:49.331623+00:00
EQUITY,RDOR3,B3,BR,BRL,RDOR3,16.24551242,-0.76185683,-4.6896,140409012.92,3447424523030.86,SYNTHETIC_MOCK_DATA,16.65517202,15.9440474,17.00736925,17.00736925,2026-09-17T12:53:49.331638+00:00
EQUITY,B3SA3,B3,BR,BRL,B3SA3,39.49167725,-1.55602452,-3.9401,41628077.37,8132465219547.43,SYNTHETIC_MOCK_DATA,40.83787694,38.15783775,41.04770177,41.04770177,2026-09-17T12:53:49.331652+00:00
EQUITY,NPN,JSE,ZA,ZAR,Naspers,42.59235249,1.42113907,3.3366,32222620.66,3767802695158.48,SYNTHETIC_MOCK_DATA,45.07536814,40.29579642,41.17121342,41.17121342,2026-09-17T12:53:49.331667+00:00
EQUITY,SOL,JSE,ZA,ZAR,SOL,121.00839705,-5.96191966,-4.9269,67775137.97,4245590220068.91,SYNTHETIC_MOCK_DATA,121.43983067,118.16071931,126.9703167,126.9703167,2026-09-17T12:53:49.331682+00:00
EQUITY,CFR,JSE,ZA,ZAR,CFR,174.04703982,-2.58087505,-1.4829,15107247.37,49691955173591.11,SYNTHETIC_MOCK_DATA,177.49940616,165.28639336,176.62791486,176.62791486,2026-09-17T12:53:49.331697+00:00
EQUITY,BHP,JSE,ZA,ZAR,BHP Group,171.21843751,-3.19826357,-1.8679,111305218.03,47319918254892.12,SYNTHETIC_MOCK_DATA,177.95872432,165.24407595,174.41670109,174.41670109,2026-09-17T12:53:49.331712+00:00
EQUITY,AGL,JSE,ZA,ZAR,AGL,35.11296585,1.02989691,2.9331,213673243.08,11488167000948.43,SYNTHETIC_MOCK_DATA,36.00556447,34.21322211,34.08306894,34.08306894,2026-09-17T12:53:49.331727+00:00
EQUITY,FSR,JSE,ZA,ZAR,FSR,200.42875076,-3.92573535,-1.9587,156203736.06,78962123778837.73,SYNTHETIC_MOCK_DATA,205.52161273,192.16140838,204.35448611,204.35448611,2026-09-17T12:53:49.331741+00:00
EQUITY,SBK,JSE,ZA,ZAR,SBK,29.70954591,-0.77269721,-2.6008,244127900.04,7760422164739.33,SYNTHETIC_MOCK_DATA,30.8476599,27.95226128,30.48224312,30.48224312,2026-09-17T12:53:49.331755+00:00
EQUITY,ABG,JSE,ZA,ZAR,ABG,101.22036416,0.46807791,0.4624,139128924.85,19205292637407.71,SYNTHETIC_MOCK_DATA,104.61544767,95.39561015,100.75228625,100.75228625,2026-09-17T12:53:49.331771+00:00
EQUITY,MTN,JSE,ZA,ZAR,MTN,366.60821987,-18.85404676,-5.1428,82775781.38,3939018805822.94,SYNTHETIC_MOCK_DATA,372.6800318,346.98169944,385.46226663,385.46226663,2026-09-17T12:53:49.331787+00:00
EQUITY,VOD,JSE,ZA,ZAR,Vodafone Group,233.2892643,-12.43851327,-5.3318,285782487.3,36753473555423.21,SYNTHETIC_MOCK_DATA,243.9689566,229.08159595,245.72777757,245.72777757,2026-09-17T12:53:49.331802+00:00
EQUITY,SHP,JSE,ZA,ZAR,SHP,9.77228376,-0.12493866,-1.2785,174246123.21,2845464334017.54,SYNTHETIC_MOCK_DATA,10.08383599,9.35891414,9.89722243,9.89722243,2026-09-17T12:53:49.331818+00:00
EQUITY,IMP,JSE,ZA,ZAR,IMP,7.07605383,-0.06078662,-0.859,108790424.26,1884420194490.82,SYNTHETIC_MOCK_DATA,7.32692862,6.66758959,7.13684045,7.13684045,2026-09-17T12:53:49.331832+00:00
EQUITY,ANG,JSE,ZA,ZAR,ANG,14.94147685,-0.55894493,-3.7409,246489014.11,5452761656020.82,SYNTHETIC_MOCK_DATA,15.64803276,14.56131987,15.50042178,15.50042178,2026-09-17T12:53:49.331847+00:00
EQUITY,S32,JSE,ZA,ZAR,S32,264.44753131,14.04228355,5.31,14394288.17,37370539483038.4,SYNTHETIC_MOCK_DATA,279.79672524,261.83062354,250.40524776,250.40524776,2026-09-17T12:53:49.331864+00:00
EQUITY,WHL,JSE,ZA,ZAR,WHL,790.36195684,-43.25116146,-5.4723,222566223.49,287678872223177.6,SYNTHETIC_MOCK_DATA,829.70293984,751.04465364,833.6131183,833.6131183,2026-09-17T12:53:49.331879+00:00
EQUITY,REM,JSE,ZA,ZAR,REM,150.18748812,-5.52273193,-3.6772,244193869.48,55158610624125.84,SYNTHETIC_MOCK_DATA,154.24293591,146.07360703,155.71022005,155.71022005,2026-09-17T12:53:49.331895+00:00
EQUITY,NED,JSE,ZA,ZAR,NED,76.32888436,-0.19286805,-0.2527,173743919.54,10114279709021.69,SYNTHETIC_MOCK_DATA,79.05309902,72.23784441,76.52175241,76.52175241,2026-09-17T12:53:49.331910+00:00
EQUITY,DSY,JSE,ZA,ZAR,DSY,34.13447107,0.67940968,1.9904,183203658.73,1064441394325.43,SYNTHETIC_MOCK_DATA,35.97238189,32.84340259,33.45506139,33.45506139,2026-09-17T12:53:49.331924+00:00
EQUITY,PPH,JSE,ZA,ZAR,PPH,142.06173279,-4.20637462,-2.9609,17253028.16,3973688237469.91,SYNTHETIC_MOCK_DATA,144.44225833,135.99231885,146.26810741,146.26810741,2026-09-17T12:53:49.331939+00:00
EQUITY,KIO,JSE,ZA,ZAR,KIO,36.2572396,1.14450851,3.1566,163317809.39,6263520402893.08,SYNTHETIC_MOCK_DATA,37.17051064,35.70850198,35.1127311,35.1127311,2026-09-17T12:53:49.331953+00:00
EQUITY,D05,SGX,SG,SGD,D05,3.28811148,-0.0149118,-0.4535,173736915.0,836582777825.48,SYNTHETIC_MOCK_DATA,3.46955667,3.25369982,3.30302328,3.30302328,2026-09-17T12:53:49.331968+00:00
EQUITY,O39,SGX,SG,SGD,O39,15.48751002,-0.8957254,-5.7835,89787133.91,5170284505937.85,SYNTHETIC_MOCK_DATA,16.15891759,14.94128929,16.38323542,16.38323542,2026-09-17T12:53:49.331984+00:00
EQUITY,U11,SGX,SG,SGD,U11,4.67782898,-0.2272766,-4.8586,239183239.0,835184207141.68,SYNTHETIC_MOCK_DATA,4.76110064,4.60006381,4.90510558,4.90510558,2026-09-17T12:53:49.331999+00:00
EQUITY,Z74,SGX,SG,SGD,Z74,25.47468609,0.41762782,1.6394,286519849.78,4213306283423.27,SYNTHETIC_MOCK_DATA,26.37240951,24.54773187,25.05705827,25.05705827,2026-09-17T12:53:49.332014+00:00
EQUITY,C6L,SGX,SG,SGD,C6L,12.95770254,-0.21661109,-1.6717,183735520.61,2719926251610.56,SYNTHETIC_MOCK_DATA,13.5434957,12.80749404,13.17431364,13.17431364,2026-09-17T12:53:49.332028+00:00
EQUITY,C38U,SGX,SG,SGD,C38U,21.94545713,0.28430144,1.2955,286450518.82,689591597941.73,SYNTHETIC_MOCK_DATA,23.24145429,20.86514017,21.66115569,21.66115569,2026-09-17T12:53:49.332043+00:00
EQUITY,C09,SGX,SG,SGD,C09,6.47738742,0.29403265,4.5394,198707198.71,183186318213.62,SYNTHETIC_MOCK_DATA,6.63764192,6.18479308,6.18335477,6.18335477,2026-09-17T12:53:49.332058+00:00
EQUITY,BN4,SGX,SG,SGD,BN4,23.25987486,-0.88262418,-3.7946,88989016.89,8624895288164.26,SYNTHETIC_MOCK_DATA,24.04260897,22.56377642,24.14249904,24.14249904,2026-09-17T12:53:49.332072+00:00
EQUITY,C52,SGX,SG,SGD,C52,2.85817782,0.11425577,3.9975,259615534.29,502148237398.5,SYNTHETIC_MOCK_DATA,2.88815,2.68956767,2.74392205,2.74392205,2026-09-17T12:53:49.332087+00:00
EQUITY,S68,SGX,SG,SGD,S68,35.48953006,-0.33583452,-0.9463,204593527.93,13605033996726.69,SYNTHETIC_MOCK_DATA,36.7838894,34.73587069,35.82536457,35.82536457,2026-09-17T12:53:49.332115+00:00
EQUITY,H78,SGX,SG,SGD,H78,5.68034982,0.18236418,3.2104,294424725.75,1407417511330.45,SYNTHETIC_MOCK_DATA,5.92794968,5.6032955,5.49798564,5.49798564,2026-09-17T12:53:49.332131+00:00
EQUITY,Y92,SGX,SG,SGD,Y92,1.35199714,-0.07832478,-5.7933,114535806.8,108304533146.37,SYNTHETIC_MOCK_DATA,1.35643019,1.33120768,1.43032192,1.43032192,2026-09-17T12:53:49.332165+00:00
EQUITY,S63,SGX,SG,SGD,S63,26.09609309,0.58019075,2.2233,265512388.74,9971715506161.04,SYNTHETIC_MOCK_DATA,27.22536317,24.6208179,25.51590234,25.51590234,2026-09-17T12:53:49.332180+00:00
EQUITY,ME8U,SGX,SG,SGD,ME8U,0.99584792,-0.00335271,-0.3367,136147203.49,205488646893.65,SYNTHETIC_MOCK_DATA,1.04847195,0.94805365,0.99920062,0.99920062,2026-09-17T12:53:49.332195+00:00
EQUITY,BS6,SGX,SG,SGD,BS6,14.13063754,0.7713701,5.4588,291330249.82,2227103146703.72,SYNTHETIC_MOCK_DATA,14.95761574,13.75572544,13.35926744,13.35926744,2026-09-17T12:53:49.332210+00:00
EQUITY,F34,SGX,SG,SGD,F34,69.89408119,-1.95852291,-2.8021,226512382.04,6444533794638.01,SYNTHETIC_MOCK_DATA,72.96561547,67.2294902,71.8526041,71.8526041,2026-09-17T12:53:49.332224+00:00
EQUITY,A17U,SGX,SG,SGD,A17U,0.96039763,-0.04382423,-4.5631,160485811.68,225460148737.8,SYNTHETIC_MOCK_DATA,0.99169453,0.90961851,1.00422186,1.00422186,2026-09-17T12:53:49.332240+00:00
EQUITY,C07,SGX,SG,SGD,C07,5.09015997,-0.27631205,-5.4284,139577185.62,802922415632.54,SYNTHETIC_MOCK_DATA,5.23702778,4.90549562,5.36647202,5.36647202,2026-09-17T12:53:49.332254+00:00
EQUITY,5E2,SGX,SG,SGD,5E2,19.57244716,0.65728262,3.3582,31672518.58,6332065659750.88,SYNTHETIC_MOCK_DATA,20.62752943,18.62385591,18.91516455,18.91516455,2026-09-17T12:53:49.332269+00:00
EQUITY,J36,SGX,SG,SGD,J36,80.72461212,-2.66542039,-3.3019,58879587.31,3528624983797.0,SYNTHETIC_MOCK_DATA,82.4209007,79.17661131,83.39003252,83.39003252,2026-09-17T12:53:49.332283+00:00
EQUITY,2330,TWSE,TW,TWD,2330,112.0840302,0.03319225,0.0296,26204802.72,6400148642490.39,SYNTHETIC_MOCK_DATA,118.03846034,106.14396313,112.05083794,112.05083794,2026-09-17T12:53:49.332299+00:00
EQUITY,2317,TWSE,TW,TWD,2317,122.80982504,4.9071188,3.9957,157931867.11,31448875055251.86,SYNTHETIC_MOCK_DATA,129.8814168,121.81875611,117.90270623,117.90270623,2026-09-17T12:53:49.332314+00:00
EQUITY,2454,TWSE,TW,TWD,2454,51.66419132,-1.21214317,-2.3462,83545814.45,515995438503.31,SYNTHETIC_MOCK_DATA,54.66589387,49.24582318,52.87633448,52.87633448,2026-09-17T12:53:49.332328+00:00
EQUITY,2412,TWSE,TW,TWD,2412,13.59179603,0.74595017,5.4882,174247330.49,2452906016172.31,SYNTHETIC_MOCK_DATA,14.22324182,12.88147302,12.84584586,12.84584586,2026-09-17T12:53:49.332343+00:00
EQUITY,2308,TWSE,TW,TWD,2308,307.47768273,-9.57208814,-3.1131,151053540.61,115503141688639.88,SYNTHETIC_MOCK_DATA,324.09822565,305.23350194,317.04977087,317.04977087,2026-09-17T12:53:49.332359+00:00
